database	gs_name	gs_description	size	ES	mean_rank_metric	median_rank_metric	rank_shift_z	p_up	p_down	pvalue	padj	direction	leadingEdge	term_upper	biology_axis	term_caution_reason	has_term_caution	reporting_tier
REACTOME	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	Eukaryotic Translation Initiation	117	-0.6653867551471241	-0.9083224281994928	-1.1351887745233	-1.0165849582510322	1.0	1.757333384768242e-20	1.757333384768242e-20	2.749250450837428e-18	down_in_late	RPL26L1,EIF3C,EIF5B,RPL17,RPS10,EIF2B1,RPL39L,EIF2B2,RPL3L,RPS17,EIF3K,EIF4G1,EIF2B3,EIF4A1,EIF3A,EIF3E,EIF5,EIF4A2,RPS16,RPS24,EIF4H,EIF3H,EIF2S1,EIF3J,RPL19,EIF2B4,EIF2B5,EIF3I,EIF3B,RPL36AL,EIF3M,EIF2S2,RPSA,RPL28,RPL29,RPL26,RPL23,RPS3,RPS3A,RPL7,RPS21,RPS26,RPL18,RPS27,EIF4EBP1,RPL31,RPS15,RPL36,RPL37,RPL41,PABPC1,RPS27L,UBA52,RPS5,RPL8	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	translation_ribosome_RNA	.	False	interpretable_FDR025
REACTOME	REACTOME_TRANSLATION	Translation	364	-0.4674106197191561	-0.4555292898399143	-0.4474511937132605	-0.515734969605804	1.0	1.1433469631782606e-19	1.1433469631782606e-19	1.609832524154991e-17	down_in_late	MT-RNR2,MT-RNR1,RPL26L1,PSMD11,MRPL34,MT-ND2,MT-ND4L,EIF3C,MRPL13,PSMC4,EIF5B,PSMD8,MT-ND5,RARS2,MRPL33,RPL17,LARS2,MRPL32,PTCD3,RPS10,MRPS5,EIF2B1,MT-ATP6,RPL39L,MT-ND4,NEMF,EIF2B2,MRPL15,MT-ATP8,UBE2D2,MRPS25,MRPL23,MT-CO2,PSMA1,MT-ND6,MRPS28,RPL3L,MRPL52,TRMT112,PPA2,RPS17,ELOC,MRPL54,PELO,YARS2,MT-CO1,SARS2,EIF3K,DARS2,MRPL12,ASCC3,MRPS17,ZNF598,PPA1,EIF4G1,MT-ND3,AARS2,HARS1,MALSU1,MRPS16,EIF2B3,PSMD3,EEF1A2,NPLOC4,MRPS6,SRP14,EIF4A1,EIF3A,EEF1E1,PSMA3,WARS2,MRPL40,MT-CYB,EIF3E,CARS1,EIF5,SRP19,APEH,MRPL38,MRPL41,SSR4,MT-ND1,MARS1,MRPL51,ABCE1,EIF4A2,RPS16,MRPS31,MRPL22,MRPS27,VCP,EPRS1,MRPL57,AURKAIP1,MRPS24,ANKZF1,RPS24,MRPS9,PSMA2,RPN2,EIF4H,EIF3H,PSMD1,KLHDC10,GFM1,ASCC2,EIF2S1,EIF3J,RCHY1,HARS2,RPL19,EIF2B4,UBE2D3,EIF2B5,RBX1,EARS2,MRPS2,MTRF1L,TSFM,SRP54,EIF3I,SRP68,SEC61A1,EIF3B,MRPL45,MTIF3,MRPS10,SPCS2,RPL36AL,VARS2,GFM2,MRPL49,MRPL21,SRPRA,PSMD14,MRPS22,EIF3M,PSMB3,MRPL28,SEC61A2,SSR2,MTFMT,PSMB6,UBE2D1,TARS2,EEF1D,MTRFR,MRPL27,PSMB5,EIF2S2,IARS2,DARS1,GARS1,MRPS18A,DAP3,RPSA,AIMP2,RPL28,RPL29,MRPL9,MRPS18B,MRPS34,RPL26,SPCS1,SEC11A,MRPS18C,MRPL14,MRPL16,SRP72,MRPS12,TARS1,RPL23,CUL2,PSMD6,AIMP1,RPS3,MTRES1,UFD1,TRAM1,MTIF2,PSMA4,SRP9,MRPL55,GSPT1,RPS3A,PSMB4,PSMA7,TUFM,RPL7,RARS1,RPN1,MRPL48,RPS21,MRPL2,TRIP4,PSMD2,QARS1,GADD45GIP1,NDUFAB1,UBB,PSMC1,PSMB1,MRPL20,CHCHD1,RPS26,FARS2,MRPL43,MARS2,LARS1,PSMD13,MRPL37,KARS1,NARS1	REACTOME_TRANSLATION	translation_ribosome_RNA	.	False	interpretable_FDR025
REACTOME	REACTOME_INFLUENZA_INFECTION	Influenza Infection	156	-0.6135568799251274	-0.7489593538601077	-0.7323513540762505	-0.8403080070089745	1.0	3.798675674590466e-18	3.798675674590466e-18	4.45711279151948e-16	down_in_late	RPL26L1,RPL17,TPR,RPS10,RPL39L,RANBP2,NUP107,PARP1,PABPN1,HSP90AA1,RPL3L,NUP58,MLKL,RPS17,POM121C,NUP62,NUP210,NUP160,XPO1,POLR2A,NUP93,POLR2B,POLR2C,NDC1,KPNA7,NUP88,EIF2AK2,RPS16,POM121,POLR2G,CPSF4,RAE1,POLR2K,RAN,RPS24,SEC13,CANX,NUP37,POLR2I,NUP153,POLR2L,CLTA,RPL19,NUP85,KPNA4,NUP133,RPL36AL,POLR2D,NUP155,NUP98,TGFB1,RPSA,RPL28,HSPA1A,RPL29,NUP42,POLR2H,SEH1L,RPL26,ISG15,NUP205,KPNA5,GRSF1,NUP43,RPL23,GTF2F1,RPS3,RPS3A,KPNB1,RPL7,RPS21,RPS26,AAAS,NUP54,GTF2F2,POLR2E,RPL18,RPS27,CLTC,RPL31,KPNA1,RPS15,RPL36,RPL37,RPL41,NUP35,RPS27L,UBA52,RPS5,RPL8,NUP188	REACTOME_INFLUENZA_INFECTION	other	.	False	interpretable_FDR025
REACTOME	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	Signaling by ROBO receptors	198	-0.5222021859326821	-0.5950777984785417	-0.5990137790357191	-0.6700943515088281	1.0	3.295350031663964e-17	3.295350031663964e-17	3.569117572756047e-15	down_in_late	RPL26L1,MAGOHB,PSMD11,DAG1,ROBO1,PSMC4,PAK4,SRGAP3,PSMD8,SRGAP2,RPL17,ROBO2,SLIT1,RPS10,RPL39L,CAP2,SOS2,PFN2,NTN1,PSMA1,SRC,CASC3,NCK2,ENAH,RPL3L,FLRT3,COL4A5,RPS17,ELOC,GPC1,EIF4G1,MYO9B,PSMD3,VASP,NCK1,LDB1,ROBO3,RNPS1,PSMA3,LHX4,RBM8A,RPS16,PAK6,UPF3B,ARHGAP39,LHX2,RPS24,PSMA2,CLASP1,PPP3CB,PSMD1,PFN1,RAC1,RPL19,RBX1,RPL36AL,MSI1,ABL2,NRP1,PSMD14,PSMB3,PAK3,PSMB6,SOS1,CLASP2,PSMB5,UPF2,PRKACA,RHOA,RPSA,RPL28,RPL29,CDC42,EIF4A3,ZSWIM8,RPL26,CAP1,CXCR4,RPL23,CUL2,PSMD6,RPS3,PSMA4,SLIT3,GSPT1,RPS3A,HOXA2,NCBP1,SRGAP1,PSMB4,PSMA7,RPL7,RPS21,PSMD2,UBB,USP33,PAK2,PSMC1,PSMB1,RPS26,PSMD13,RPL18,RPS27,ETF1,RPL31,PRKAR2A,UBC	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	other	.	False	interpretable_FDR025
REACTOME	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	Cellular response to starvation	152	-0.5814582907592867	-0.6988646897628318	-0.7691184301136189	-0.7848965843995126	1.0	1.1764562570796694e-16	1.1764562570796694e-16	1.1831788642629818e-14	down_in_late	RPL26L1,ATP6V1C2,ATP6V0D1,LAMTOR4,DDIT3,RPL17,RRAGB,FNIP2,RPS10,RPL39L,RRAGC,SH3BP4,ATP6V1H,CASTOR1,RPL3L,ATP6V0D2,ATP6V0C,RPS17,ATP6V1D,EIF2AK4,GCN1,WDR24,ATP6V1F,ATP6V0E2,MTOR,MLST8,TRIB3,ATP6V1B2,RPS16,ATP6V1C1,DEPDC5,ATP6V1G2,FNIP1,RPS24,SEC13,LAMTOR2,FLCN,EIF2S1,RPL19,WDR59,RPL36AL,TCIRG1,ATP6V1A,NPRL3,RPTOR,ITFG2,CASTOR2,RHEB,EIF2S2,RRAGA,CEBPB,KPTN,ATP6V1G1,RPSA,RPL28,RPL29,ATP6V1E2,NPRL2,SEH1L,RPL26,ATP6V1E1,SLC38A9,ATP6V0E1,RPL23,RPS3,RPS3A,MIOS,RPL7,RPS21,ASNS,ATP6V0B,RPS26,RPL18,RPS27,IMPACT,RPL31,RRAGD	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	other	.	False	interpretable_FDR025
REACTOME	REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide	102	-0.6063201991974178	-0.8142585397436535	-0.858177526032302	-0.9125376715900316	0.9999999999999996	3.563841144518233e-16	3.563841144518233e-16	3.345258887654448e-14	down_in_late	RPL26L1,PSMD11,PSMC4,PSMD8,RPL17,RPL39L,NEMF,UBE2D2,PSMA1,RPL3L,ELOC,PSMD3,NPLOC4,PSMA3,VCP,ANKZF1,PSMA2,PSMD1,KLHDC10,RCHY1,RPL19,RBX1,RPL36AL,PSMD14,PSMB3,PSMB6,UBE2D1,PSMB5,RPL28,RPL29,RPL26,RPL23,CUL2,PSMD6,UFD1,PSMA4,PSMB4,PSMA7,RPL7,PSMD2,UBB,PSMC1,PSMB1,PSMD13,RPL18,RPL31,UBC	REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	translation_ribosome_RNA	.	False	interpretable_FDR025
GO_BP	GOBP_CYTOPLASMIC_TRANSLATION	The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein. [GOC:hjd]	172	-0.5453061775021958	-0.65552954488906	-0.7540718136868555	-0.7369620973695177	1.0	9.500934474225236e-18	9.500934474225236e-18	4.787520881562097e-14	down_in_late	NMNAT2,RPSA2,RPL26L1,IGF2BP1,EIF3C,ZNF385A,MIF4GD,RPL17,RPS10,CPEB2,EIF2B1,RPL39L,NEMF,CPEB4,EIF2B2,DRG2,RBM24,RPL3L,LIN28A,RWDD1,EIF2D,RPS17,UNK,EIF3K,EIF4G1,SMYD5,EIF2B3,METTL3,NCK1,EIF4A1,EIF3A,MTOR,EIF3E,EIF5,FMR1,DHX29,EIF4A2,RPS16,AKT2,EPRS1,DHX36,RPS24,SLBP,EIF3H,EIF3J,RPL19,EIF2B4,EIF2B5,EIF3I,EIF3B,RPL36AL,ALKBH3,EIF3M,DHX9,EEF1D,DRG1,EIF2S2,HNRNPU,RPSA,RPL28,RPL29,RPL26,RPL23,RPS3,PKP1,MTIF2,SH3BGRL,RPS3A,NCBP1,RPL7,RPS21,EIF3CL,YTHDF2,RPS26,GTPBP1,CPEB1,RACK1,SYNCRIP,RPLP0P6,FTSJ1,DENR,RPL18,RPS27,IMPACT,PKM,ETF1,RPL31,AARS1	GOBP_CYTOPLASMIC_TRANSLATION	translation_ribosome_RNA	.	False	interpretable_FDR025
REACTOME	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	Metabolism of amino acids and derivatives	345	-0.4314439280963886	-0.4010039674346967	-0.401287284381146	-0.4554226441883555	0.99999999999999	1.002445903026786e-14	1.002445903026786e-14	8.821523946635717e-13	down_in_late	GPT2,TDO2,SLC6A8,RPL26L1,IL4I1,PAPSS2,SLC25A2,PSMD11,DIO2,PSMC4,RIMKLB,PSPH,DBH,PSMD8,ARG1,SLC45A2,DUOX1,GLDC,RPL17,ACAD8,HAL,SDSL,RPS10,FAH,RPL39L,BBOX1,NAALAD2,CTH,SRR,CPS1,GLS,SLC25A13,NAT8L,PSMA1,GLUD2,PCBD1,GATM,DHTKD1,CBS,APIP,RPL3L,HPD,SLC6A11,DIO3,SARDH,TPH2,SHMT1,PAH,EEFSEC,RPS17,DDC,GSR,BCAT2,TXNDC11,GADL1,AMDHD1,AANAT,DLD,AADAT,UROC1,IYD,ALDH6A1,PSMD3,CKMT2,GOT2,TPH1,AMD1,NMRAL1,TP53,DMGDH,PHYKPL,CRYM,EEF1E1,PSMA3,TYRP1,ADI1,NQO1,QDPR,ASRGL1,MAT1A,CARNS1,SRM,SLC5A5,MARS1,AHCY,CKMT1A,MCCC2,RPS16,SERINC2,AZIN1,SLC25A10,ASPG,KYAT1,EPRS1,HAAO,MTRR,ASPA,SAT1,TYR,DLST,MCCC1,RPS24,ASL,SDS,SUOX,PSMA2,PSMD1,KYNU,OCA2,CAV1,BCKDK,RPL19,CKMT1B,AGXT2,PAPSS1,SLC6A12,BCKDHA,HYKK,PRODH,CDO1,BHMT,DUOX2,RPL36AL,ACADSB,SERINC5,KYAT3,DUOXA1,SLC25A44,PSMD14,SLC6A7,PSMB3,ARG2,BCKDHB,SIRT5,PSMB6,AGXT,GLUD1,DDO,PSMB5,FOLH1,DARS1,RIMKLA,SLC36A4,OAZ2,SEPHS2,ACAT1,RPSA,AIMP2,RPL28,OAT,PIPOX,RPL29,HOGA1,MTAP,TAT,NAGS,SLC25A21,HDC,IDO2,AZIN2,RPL26,AMT,ETHE1,GCSH,RIDA,SMOX,DCT,PYCR2,PXMP2,AGMAT,DIO1,CARNMT1,AFMID,GAMT,RPL23,PSMD6,AIMP1,RPS3,TST,ACMSD,PSMA4,HIBCH,GSTZ1,RPS3A,OTC,GNMT,AUH,GLS2,SMS,PSMB4,TPO,HGD,PSMA7,RPL7,RARS1,RPS21,ASNS,NNMT,PSMD2,QARS1,HSD17B10,PSMC1,PSMB1,PAOX,RPS26,OGDH,FTCD,OAZ1,LARS1,PSTK,PSMD13,ASS1,CKB,GRHPR,KARS1,IVD,BHMT2,RPL18,RPS27,RPL31,BCAT1,TMLHE,DUOXA2	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	other	.	False	interpretable_FDR025
REACTOME	REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	Regulation of T cell activation by CD28 family	261	-0.3952817229304086	-0.3789183539627773	-0.378485036441921	-0.4309929911757048	0.9999999999989216	1.078392626602475e-12	1.078392626602475e-12	8.931628342684027e-11	down_in_late	MYCN,PSMD11,TUSC3,CUL1,PSMC4,PSMD8,YAP1,HIF1A,ICOSLG,SKP1,NFKB2,H2BC26,H2BC4,TNRC6A,PSMA1,SRC,H2AX,TEAD2,PPP2CB,COPS5,MAP3K8,PDPK1,H3C7,H2AC19,PPP2CA,H2BC14,PIK3CA,NFE2L2,PRR5,ERLIN1,CSNK2A2,NEK2,H4C12,TMEM258,TEAD4,SEL1L,PSMD3,PPP2R1A,RBBP5,PRKAG3,PPP2R1B,PRKAG1,CREBBP,GSK3B,MTOR,PSMA3,ERLIN2,DERL3,H2BC13,MLST8,TRIB3,ASH2L,PPP2R5A,MIR200B,OS9,ERLEC1,MAGT1,AKT2,PIK3R2,VCP,BTRC,CSNK2A1,H3-3B,BRD4,PRKAB1,MOV10,PSMA2,RPN2,H3C13,AKT1,PSMD1,EP300,DAD1,H2AJ,RAC1,H3C11,CUL3,RBX1,RNF185,H2AC7,THEM4,TCF7L1,B3GNT3,H3C12,PIK3R5,RELA,H2AC18,AGO4,TCF7,PSMD14,KMT2A,PSMB3,H4C16,PDCD1,KMT2C,SUZ12,H2BC8,PAK3,PSMB6,CSNK2B,H3C3,CD4,H2BC17,TRAV19,PSMB5,RBBP7,PTPN11,DERL2,H4C3,EPAS1,LCK,CDC42,VAV1,H2BC6,PRKAG2,IRF1,PIK3CD,LEF1,DERL1,ICOS,CD86,HLA-DQB2,H4C14,H4C8,PPP2R5B,H4C9,AGO2,H3-3A,H3C15,TEAD3,JAK1,H2BC11,HLA-DRB5,H3C14,PSMD6,DPY30,H3C8,H4C15,HLA-DQA2,PSMA4,STT3B,PRKAB2,CD247,H4C13,H3C2,H2BC9,BTLA,EZH2,H2AC14,H2AC20,PSMB4,H2AC6,GRB2,PSMA7,H4C11,RPN1,RNF5,MAP3K14,NFKB1,H2BC5,CTNNB1,PSMD2,UBB,PAK2,PSMC1,PSMB1,PIK3CB,AGO1,PSMD13,FOS,PPP2R5E,TNRC6C,H2BC21,H2BC12	REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	immune_antigen_T_NK	.	False	interpretable_FDR025
GO_BP	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a complex containing RNA and proteins. Includes the biosynthesis of the constituent RNA and protein molecules, and those macromolecular modifications that are involved in synthesis or assembly of the ribonucleoprotein complex. [GOC:isa_complete, GOC:mah]	500	-0.3745332948983882	-0.3012003402518292	-0.2807240776668415	-0.3450264360603169	0.9999999999999024	9.756660022990681e-14	9.756660022990681e-14	1.2290952463962511e-10	down_in_late	RPSA2,RPL26L1,BUD13,SNRPF,HEATR3,RIOK1,EIF3C,PRPF39,METTL15P1,EIF5B,DDX55,CHD7,GTF2H5,DROSHA,PTGES3,CELF5,COPRS,SRSF12,NOP9,DDX20,ZNF574,RNU5F-1,ERCC2,EXOSC9,SF3B6,CINP,SIRT7,RNU5D-1,SNRNP35,LSG1,RPUSD1,RIOX2,RPF2,RBM34,HSP90AA1,TSSC4,CELF4,RPP30,PRMT5,TSR2,LSM3,NGDN,ATR,NSUN5,EXOSC7,NOP2,DDX1,AATF,DDX52,MTERF3,TRMT112,NVL,RNU1-4,CENATAC,ISY1,EIF2D,RPS17,MRM2,SNRPD1,METTL5,NOP10,GTPBP4,SNRPE,LSM7,PNO1,UTP15,RPF1,RNU5B-1,EIF3K,SUV39H1,ZNF658,RBIS,NOM1,DCAF13,RNU5A-1,RNU4-1,DDX28,RPUSD4,LTV1,CELF6,GNL3L,SFSWAP,EXOSC5,CRNKL1,MALSU1,ZRSR2,DDX18,SRSF5,PRPF31,TXNL4B,PRKDC,RNVU1-8,CLP1,DDX23,REXO1L1P,BYSL,USP4,WDR75,RBM5,PDCD11,MTREX,URB2,EXOSC3,XPO1,DDX3X,CELF3,EIF3A,DDX21,ISG20L2,ZMAT5,EIF3E,GRWD1,KHDC4,EIF5,ZNHIT6,EIF6,TAF9,ABCF1,RRP7BP,DHX29,FRG1,RRP36,LSM6,NUP88,TMA16,ISG20,CD2BP2,RRP1,SNRPB,NOP56,EFTUD2,RPS16,POP5,ZCCHC4,PRPF3,NOL10,PAK1IP1,IMP3,DDX10,NOP16,RRS1,RRP1B,DHX30,PWP1,SNRPD2,EPRS1,DDX27,CELF1,NUDT16,NOLC1,UTP25,URB1,TENT4B,RAN,RPS24,RPP38,NMD3,DDX46,ADAR,GEMIN6,HSP90AB1,FDXACB1,MYBBP1A,EIF3H,GEMIN4,IMP4,SPOUT1,DIMT1,CDKN2A,DICER1,GNL2,DDX42,ESF1,WDR55,NOL3,FCF1,EIF3J,YTHDC1,HEATR1,SNRPA,KRR1,DDX54,RNVU1-3,MRPS2,NOP58,AAR2,RBM42,SCNM1,C1D,DDX47,EIF3I,SF3A2,GEMIN8,DDX39B,SMN2,EIF3B,SENP3,PRPF19,EMG1,NLE1,RCL1,NOP14,RBM10,U2AF2,SF3A1,AGO4,SNIP1,REXO4,PRMT7,EIF3M,RNVU1-15,PUF60,RPL7L1,NPM3,SF3B3,PIH1D1,RUVBL1,SRFBP1,TBL3,WDR43,EXOSC4,PIN4,DHX9,USP16,SRPK2,YBEY,USP36,NIP7,GEMIN7,NHP2,MTERF4,XRN2,EIF2S2,DNTTIP2,WDR36,PA2G4,WDR18,SRPK1,RNVU1-7,LUC7L,RPSA,MPHOSPH6,NGRN,RNVU1-1,RPS19BP1,WDR74,TAF12-DT,RSRP1,TCOF1,RPUSD2,EIF4A3,YJU2,NAT10,SNRNP200,SNRPB2,RRN3,GAR1,RPL26,TGS1,PRPF8,RRP9,RPUSD3,TXNL4A,UTP23,NOC4L,MDN1,GREB1L,AGO2,C1QBP,SNRNP70,DHX37,POP7,RUVBL2,RBMX2,EXOSC8,NOL11,USP39,SNRPA1,GTF3A,SNRNP48,HTATSF1,MTIF2,WBP11,PRPF18,UTP14A,PDCD2,HSP90AB4P,UTP6,NAF1,CUL4A,LUC7L2,RPS3A,RCC1L,MTG1,REXO5,LUC7L3,NOL6,EIF2A,ERI2,SF1,NCBP1,REXO1,LYAR,TUFM,RPL7,EXOSC1,PELP1,WDR3,SRSF9,SF3B2,RPS21,MPV17L2,EIF3CL,YTHDF2,SCAF11,RPP40,POP4,PRKRA,TEX10,NDUFAB1,SF3B5,MRTO4,NOA1,NPM1,DDX51,TFB1M,AGO1,RNU4ATAC,KRI1,SYNCRIP,WDR12,NOL7,NSUN4,RPLP0P6,DENR,LSM2,RRP7A,SF3A3,SF3B1,LSM4,SRSF1,RPS27,SHQ1,SLU7,PPAN	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	translation_ribosome_RNA	.	False	interpretable_FDR025
REACTOME	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	SARS-CoV-1 modulates host translation machinery	35	-0.7259448837446156	-1.1509849293596963	-1.26826464076084	-1.2850022566911723	0.9999999999928662	7.134688972262245e-12	7.134688972262245e-12	5.580912262747355e-10	down_in_late	RPS10,RPS17,RPS16,RPS24,RPSA,RPS3,RPS3A,RPS21,RPS26,RPS27,RPS15,RPS27L,RPS5	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	translation_ribosome_RNA	.	False	interpretable_FDR025
HALLMARK	HALLMARK_ALLOGRAFT_REJECTION	Genes up-regulated during transplant rejection.	191	-0.485585548485775	-0.4793884212425852	-0.414925228371127	-0.5421263715060309	0.9999999999852488	1.4752013101736543e-11	1.4752013101736543e-11	7.37600655086827e-10	down_in_late	KRT1,TLR2,IL10,MMP9,SOCS1,BRCA1,DEGS1,HIF1A,ICOSLG,IFNGR1,IL1B,IL2RA,TNF,FAS,NLRP3,IL18RAP,FCGR2B,FLNA,CD7,RIPK2,RPL3L,SIT1,ELF4,HDAC9,BCL3,IRF4,NCF4,SPI1,CCL4,GCNT1,THY1,FGR,IL4R,NCK1,TLR1,EIF3A,GLMN,CCL7,EIF5A,IRF7,ABCE1,F2R,ACVR2A,NOS2,CXCL13,DYRK3,STAT4,TRAF2,AKT1,CCL2,TLR6,CDKN2A,CSF1,EIF3J,IL27RA,CCND2,TPD52,EIF4G3,CCND3,IKBKB,IGSF6,CFP,STAB1,IL6,NME1,CCR1,CD79A,TGFB1,PRKCG,SOCS5,CCL13,UBE2D1,CD4,EREG,LY86,ITGB2,CAPG,CCL11,INHBA,DARS1,IL16,IL12A,LCK,IL18,ZAP70,PRF1,CD86,TGFB2,GPR65,PRKCB,CD40LG,CD40,IL7,HLA-G,GZMB,ABI1,SRGN,MTIF2,CD247,LCP2,IL2RB,RPS3A,CD1D,MAP3K7,RARS1,IFNAR2,CXCR3,ST8SIA4,FASLG,JAK2,NPM1,MAP4K1,ACHE,TAPBP,CCL5	HALLMARK_ALLOGRAFT_REJECTION	immune_antigen_T_NK	.	False	interpretable_FDR025
REACTOME	REACTOME_CO_INHIBITION_BY_PD_1	Co-inhibition by PD-1	210	-0.3900757847037949	-0.3803507561340888	-0.3911104388827515	-0.432577420245977	0.9999999999453536	5.464895034141085e-11	5.464895034141085e-11	4.049774846352972e-09	down_in_late	MYCN,PSMD11,TUSC3,CUL1,PSMC4,PSMD8,YAP1,HIF1A,SKP1,NFKB2,H2BC26,H2BC4,TNRC6A,PSMA1,H2AX,TEAD2,COPS5,H3C7,H2AC19,H2BC14,NFE2L2,ERLIN1,CSNK2A2,NEK2,H4C12,TMEM258,TEAD4,SEL1L,PSMD3,RBBP5,PRKAG3,PRKAG1,CREBBP,GSK3B,PSMA3,ERLIN2,DERL3,H2BC13,ASH2L,MIR200B,OS9,ERLEC1,MAGT1,VCP,BTRC,CSNK2A1,H3-3B,BRD4,PRKAB1,MOV10,PSMA2,RPN2,H3C13,PSMD1,EP300,DAD1,H2AJ,H3C11,CUL3,RBX1,RNF185,H2AC7,TCF7L1,B3GNT3,H3C12,RELA,H2AC18,AGO4,TCF7,PSMD14,KMT2A,PSMB3,H4C16,PDCD1,KMT2C,SUZ12,H2BC8,PSMB6,CSNK2B,H3C3,CD4,H2BC17,TRAV19,PSMB5,RBBP7,PTPN11,DERL2,H4C3,EPAS1,LCK,H2BC6,PRKAG2,IRF1,LEF1,DERL1,HLA-DQB2,H4C14,H4C8,H4C9,AGO2,H3-3A,H3C15,TEAD3,JAK1,H2BC11,HLA-DRB5,H3C14,PSMD6,DPY30,H3C8,H4C15,HLA-DQA2,PSMA4,STT3B,PRKAB2,CD247,H4C13,H3C2,H2BC9,EZH2,H2AC14,H2AC20,PSMB4,H2AC6,PSMA7,H4C11,RPN1,RNF5,NFKB1,H2BC5,CTNNB1,PSMD2,UBB,PSMC1,PSMB1,AGO1,PSMD13,FOS,TNRC6C,H2BC21	REACTOME_CO_INHIBITION_BY_PD_1	other	.	False	interpretable_FDR025
GO_BP	GOBP_RIBOSOME_BIOGENESIS	A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis. [GOC:ma, PMID:26404467, Wikipedia:Ribosome_biogenesis]	323	-0.4150686839664778	-0.3522118391096874	-0.353616302335766	-0.4014520009800861	0.9999999999959442	4.055934817939245e-12	4.055934817939245e-12	4.087571109519171e-09	down_in_late	RPSA2,RPL26L1,HEATR3,RIOK1,METTL15P1,EIF5B,DDX55,CHD7,GTF2H5,DROSHA,COPRS,NOP9,ZNF574,ERCC2,EXOSC9,CINP,SIRT7,LSG1,RPUSD1,RIOX2,RPF2,RBM34,RPP30,PRMT5,TSR2,NGDN,NSUN5,EXOSC7,NOP2,AATF,DDX52,MTERF3,TRMT112,NVL,RPS17,MRM2,METTL5,NOP10,GTPBP4,PNO1,UTP15,RPF1,SUV39H1,ZNF658,RBIS,NOM1,DCAF13,DDX28,RPUSD4,LTV1,GNL3L,EXOSC5,MALSU1,DDX18,PRKDC,REXO1L1P,BYSL,WDR75,PDCD11,MTREX,URB2,EXOSC3,XPO1,DDX3X,DDX21,ISG20L2,GRWD1,EIF5,ZNHIT6,EIF6,ABCF1,RRP7BP,DHX29,FRG1,RRP36,LSM6,NUP88,TMA16,ISG20,RRP1,NOP56,RPS16,POP5,ZCCHC4,NOL10,PAK1IP1,IMP3,DDX10,NOP16,RRS1,RRP1B,DHX30,PWP1,DDX27,NUDT16,NOLC1,UTP25,URB1,TENT4B,RAN,RPS24,RPP38,NMD3,FDXACB1,MYBBP1A,GEMIN4,IMP4,SPOUT1,DIMT1,CDKN2A,GNL2,ESF1,WDR55,FCF1,HEATR1,KRR1,DDX54,MRPS2,NOP58,C1D,DDX47,SENP3,EMG1,NLE1,RCL1,NOP14,RBM10,REXO4,RPL7L1,NPM3,PIH1D1,SRFBP1,TBL3,WDR43,EXOSC4,PIN4,USP16,YBEY,USP36,NIP7,NHP2,MTERF4,XRN2,DNTTIP2,WDR36,PA2G4,WDR18,RPSA,MPHOSPH6,NGRN,RPS19BP1,WDR74,TCOF1,RPUSD2,EIF4A3,NAT10,RRN3,GAR1,RPL26,RRP9,RPUSD3,UTP23,NOC4L,MDN1,GREB1L,C1QBP,DHX37,POP7,EXOSC8,NOL11,GTF3A,WBP11,UTP14A,PDCD2,UTP6,NAF1,CUL4A,RPS3A,RCC1L,MTG1,REXO5,NOL6,EIF2A,ERI2,REXO1,LYAR,TUFM,RPL7,EXOSC1,PELP1,WDR3,RPS21,MPV17L2,YTHDF2,RPP40,POP4,TEX10,NDUFAB1,MRTO4,NOA1,NPM1,DDX51,TFB1M,KRI1,WDR12,NOL7,NSUN4,RPLP0P6,RRP7A,RPS27	GOBP_RIBOSOME_BIOGENESIS	translation_ribosome_RNA	.	False	interpretable_FDR025
